"","x","y"
"1",8.27708307361006,1.16875077916981
"2",9.10638811007842,-1.31916433023527
"3",9.48511716171094,-2.45535148513282
"4",7.52663642138726,3.42009073583821
"5",7.53576762410807,3.3926971276758
"6",8.72010496567799,-0.160314897033976
"7",7.03741037555985,4.88776887332046
"8",8.19244578364355,1.42266264906935
"9",7.29256948520421,4.12229154438738
"10",7.11219976789399,4.66340069631803
"11",7.02178292674752,4.93465121975744
"12",8.88420981573287,-0.652629447198604
"13",6.43417270418475,6.69748188744576
"14",7.660034051123,3.019897846631
"15",9.39210370747713,-2.1763111224314
"16",7.59771602192603,3.2068519342219
"17",7.31719578572161,4.04841264283518
"18",9.4110890188929,-2.2332670566787
"19",8.2131199450745,1.3606401647765
"20",8.04834611868616,1.85496164394153
"21",6.72263189132161,5.83210432603518
"22",8.19103404946163,1.42689785161511
"23",6.64456742599597,6.06629772201209
"24",8.96774254931778,-0.903227647953345
"25",9.88814998964312,-3.66444996892937
"26",8.62630600363604,0.121081989091874
"27",7.91447250471855,2.25658248584436
"28",9.19548780421539,-1.58646341264617
"29",6.74865645797212,5.75403062608364
"30",6.90286579772036,5.29140260683891
"31",8.16852884868269,1.49441345395193
"32",8.29905707429669,1.10282877710993
"33",9.63898125492648,-2.91694376477943
"34",7.940747723676,2.17775682897199
"35",9.54793474714376,-2.64380424143127
"36",7.27620706642442,4.17137880072675
"37",7.11372146855047,4.65883559434858
"38",8.14716045255219,1.55851864234344
"39",5.71316268219224,8.86051195342329
"40",8.64066015346815,0.0780195395955587
"41",4.80562550271041,11.5831234918688
"42",9.15582347850481,-1.46747043551443
"43",8.71582672420325,-0.147480172609756
"44",8.87599737517649,-0.627992125529472
"45",7.18727433204414,4.43817700386757
"46",8.83628035488805,-0.508841064664145
"47",8.31537423913445,1.05387728259664
"48",9.16428955990168,-1.49286867970504
"49",7.03989510121722,4.88031469634834
"50",7.44280385890969,3.67158842327093
"51",8.33944568544534,0.981662943663972
"52",7.30271897477398,4.09184307567807
"53",8.36551030400403,0.903469087987911
"54",7.43071081424356,3.70786755726933
"55",7.71854676508447,2.84435970474658
"56",8.72115091154346,-0.163452734630383
"57",8.41793086215623,0.746207413531296
"58",7.60389517684967,3.18831446945099
"59",7.9101022016238,2.26969339512859
"60",7.87200441908209,2.38398674275374
"61",6.522217895377,6.43334631386901
"62",7.90855265560791,2.27434203317626
"63",8.22338680504,1.32983958488
"64",8.22145134129026,1.33564597612922
"65",8.67862486954763,-0.0358746086428994
"66",9.19857618278639,-1.59572854835917
"67",7.93741314136901,2.18776057589297
"68",9.18385214004839,-1.55155642014518
"69",11.3432708429179,-8.02981252875378
"70",7.50173142731742,3.49480571804774
"71",8.96972141109792,-0.909164233293755
"72",9.00203013316978,-1.00609039950934
"73",9.09526578527215,-1.28579735581646
"74",9.89737151790983,-3.6921145537295
"75",6.4565916484224,6.63022505473279
"76",7.64416328393959,3.06751014818123
"77",10.4415357100591,-5.32460713017726
"78",7.22236553055704,4.33290340832888
"79",7.63094192834466,3.10717421496601
"80",8.58630808210287,0.241075753691398
"81",8.26642516501512,1.20072450495464
"82",7.52347476227574,3.42957571317279
"83",8.60469511514405,0.185914654567839
"84",8.71380602555148,-0.141418076654453
"85",7.23273802109903,4.3017859367029
"86",7.53923611579606,3.38229165261183
"87",6.07122363133592,7.78632910599224
"88",8.56639128886886,0.300826133393418
"89",9.23421719285482,-1.70265157856445
"90",7.38750909796138,3.83747270611585
"91",7.19644597614321,4.41066207157038
"92",8.29771182559134,1.10686452322599
"93",8.85943851200184,-0.578315536005528
"94",8.87228772176781,-0.616863165303435
"95",8.15792401061805,1.52622796814586
"96",3.66883170465834,14.993504886025
"97",7.52228490344758,3.43314528965726
"98",8.53600019465974,0.39199941602079
"99",9.02709274760007,-1.0812782428002
"100",7.56117754405741,3.31646736782777
