"","x","y"
"1",6.78061803570288,1.89670135581203
"2",7.62274949593322,-0.369681484775384
"3",7.73510921733996,1.86221143349402
"4",8.8484582081357,5.23038587380017
"5",8.00916200024114,0.480003219169918
"6",8.08676594585075,2.63722714769133
"7",7.12353896628953,1.22903126535051
"8",7.43315278403719,2.9501087230701
"9",8.91986630933667,3.33557716639804
"10",7.94978514315075,2.37356923192326
"11",8.2444133770572,1.87412950222939
"12",9.60239301009145,4.85868629511572
"13",7.74042020360433,1.182943199301
"14",7.19488724230403,-1.24654712438751
"15",7.84014614913362,4.25184282685438
"16",8.15111990496488,0.877347127332119
"17",9.1677957196163,1.93284013287081
"18",7.82218801788459,4.26406848011558
"19",7.27299154396199,1.37731183482859
"20",7.1077573812363,-6.90870475254589
"21",10.1473716376691,1.24440477539408
"22",7.89578198502579,-1.39833103902905
"23",6.27467537005099,4.241422222242
"24",9.78897985095555,4.88593397014406
"25",7.96862652890343,0.856658764856507
"26",8.82213667282783,-2.28915140482972
"27",8.38249612740606,-0.481027395298285
"28",7.6264600968416,2.37416201138765
"29",8.49904883390555,0.329952159451149
"30",7.38054233696662,0.956008600957317
"31",6.9122869589868,0.0699003173769033
"32",6.59749355628267,-1.46635336317578
"33",7.81581493097276,2.25615523709351
"34",6.78532709868257,2.34307078276331
"35",7.36023602568447,1.28044013872372
"36",8.7896229971838,5.02896292793325
"37",7.47870279254188,3.24413638120274
"38",9.32967626076426,0.498152246715159
"39",6.4526499077268,2.27866451516947
"40",5.93345056603051,1.37162277143607
"41",6.27655390416107,1.73629285395441
"42",7.68793598594527,-3.51345453938637
"43",7.01764539117117,2.58272701753174
"44",7.45975095340023,2.61608459543296
"45",8.73908724541341,3.02278922420707
"46",7.44158924193509,6.20902891428824
"47",6.70557831600101,1.54990892402605
"48",8.31606586785375,5.55475141074829
"49",8.83869310066402,-0.742653022333217
"50",6.03447763121186,0.766440373058532
"51",9.77865004780127,2.42084507158255
"52",6.75811661704746,6.02208372968911
"53",7.0957406399928,1.14724270575845
"54",9.35736164420637,4.07697650780883
"55",9.81552532844805,5.70520685326077
"56",8.42314534352888,2.06130527185413
"57",6.64228034571016,0.474184401897703
"58",7.38018979495188,-1.29285268018755
"59",9.37906849711123,4.42481311380377
"60",7.87299516712608,2.79567110371275
"61",6.51934151492851,-5.25782301753792
"62",7.97975673248118,-1.18256882574809
"63",7.38388948457254,-0.496793166374656
"64",8.40370916582308,5.57437853938768
"65",7.34609259520852,0.912625985429347
"66",8.93867177273456,-2.61271999359021
"67",8.93250070739899,-1.7849711368144
"68",7.34834393025316,3.83446640840612
"69",8.16587194115594,-1.61791120330287
"70",9.72678004236409,4.42702437952193
"71",8.04824356197997,4.38378892301075
"72",7.56845905919497,3.96774304002831
"73",8.37756115350412,1.80298426364007
"74",9.36092749424998,4.31871364661556
"75",6.13124584428565,-1.96297345099129
"76",7.40339792862254,2.29810052553068
"77",6.33831616827142,1.93932133825674
"78",6.8551808361949,2.03840076235133
"79",8.72426322500759,0.920452636876402
"80",7.76693388954496,5.87146728245568
"81",8.16710584774889,1.9855843407329
"82",7.91502624179033,0.818621699871767
"83",7.25985982396975,1.35995953948594
"84",7.3445927441785,-4.57105010641956
"85",7.45125663474955,1.87860720991802
"86",7.15554708440541,1.76097738386508
"87",9.36613723936564,3.01989076022498
"88",8.33400065782993,1.35107468071355
"89",7.25233456362495,-1.93930571236443
"90",6.92268653267116,4.32460552918361
"91",8.21027179417493,2.08918804882356
"92",8.04203983082579,3.22132188471812
"93",7.50232447977918,0.618215479199173
"94",7.94077961133744,2.43554065464922
"95",6.54080187683855,-0.29590196411344
"96",7.99861604823993,0.845188483091242
"97",8.0076421721194,5.23254682794837
"98",10.2790623000811,6.48969208641088
"99",6.51524297938685,-0.26030105878352
"100",7.9095650249599,-1.47086324473879
