"","x","y"
"1",6.50473597445011,-2.48579207664967
"2",7.35251624261871,0.0575487278561422
"3",6.90971217405324,-1.27086347784027
"4",8.27553539157943,2.82660617473828
"5",8.18372079779983,2.55116239339948
"6",8.94801873965883,4.84405621897648
"7",6.12063635085677,-3.63809094742968
"8",7.78525075602632,1.35575226807896
"9",8.53946523348283,3.6183957004485
"10",7.93404481160323,1.80213443480969
"11",7.49956496972969,0.498694909189069
"12",8.88420706587173,4.6526211976152
"13",9.31936617187901,5.95809851563703
"14",8.20043103085059,2.60129309255177
"15",8.30732667343549,2.92198002030648
"16",8.15756692956337,2.4727007886901
"17",7.96254436559139,1.88763309677416
"18",8.04848536590433,2.145456097713
"19",8.1960214425439,2.58806432763169
"20",8.06280772954005,2.18842318862014
"21",6.07190788079467,-3.78427635761599
"22",8.10785067355238,2.32355202065713
"23",7.7606166823187,1.28185004695609
"24",5.85520264018377,-4.4343920794487
"25",8.58711958208445,3.76135874625334
"26",9.22326445214911,5.66979335644734
"27",5.8308136371828,-4.50755908845159
"28",9.26573735448085,5.79721206344254
"29",8.31399808742236,2.94199426226709
"30",7.22185986794241,-0.334420396172768
"31",7.97499152093317,1.92497456279952
"32",9.13832615029644,5.41497845088932
"33",7.76132134716564,1.28396404149691
"34",7.67235994339384,1.01707983018153
"35",8.51943508888112,3.55830526664337
"36",5.67648524879181,-4.97054425362457
"37",9.181829954975,5.54548986492501
"38",7.24970047555423,-0.250898573337301
"39",8.95508895761116,4.86526687283348
"40",7.16629676191728,-0.501109714248164
"41",6.3271114640092,-3.0186656079724
"42",4.93762939049316,-7.18711182852052
"43",9.18288716307605,5.54866148922815
"44",9.09582791965769,5.28748375897307
"45",7.70381462268045,1.11144386804134
"46",7.48993638791067,0.469809163732018
"47",8.17230608607445,2.51691825822335
"48",7.12816844454854,-0.615494666354389
"49",8.67941265662964,4.03823796988893
"50",9.63647953454385,6.90943860363156
"51",6.90670791911211,-1.27987624266366
"52",6.39625208891296,-2.81124373326111
"53",7.12841870012997,-0.61474389961008
"54",7.28902233417508,-0.132932997474766
"55",8.70923523209273,4.12770569627819
"56",8.76776081487348,4.30328244462044
"57",7.72275514988444,1.16826544965333
"58",7.83545401870778,1.50636205612333
"59",7.25513140751652,-0.234605777450441
"60",8.77368427946888,4.32105283840665
"61",9.36305587140321,6.08916761420963
"62",8.53108626433258,3.59325879299775
"63",8.77705280566205,4.33115841698614
"64",9.08160234122656,5.24480702367968
"65",8.2526177818313,2.75785334549389
"66",9.02996871042379,5.08990613127137
"67",10.0870169101222,8.26105073036648
"68",6.23731890630182,-3.28804328109453
"69",7.91649347707469,1.74948043122408
"70",6.55577943007958,-2.33266170976126
"71",9.0459441983594,5.13783259507819
"72",6.58763812051634,-2.23708563845099
"73",9.70893642408409,7.12680927225227
"74",9.02214485428395,5.06643456285185
"75",8.34476893588276,3.03430680764829
"76",8.00646141351928,2.01938424055783
"77",9.35873718699621,6.07621156098863
"78",5.74995201447875,-4.75014395656374
"79",7.66794311495238,1.00382934485714
"80",7.35559362003021,0.0667808600906223
"81",9.18349517734495,5.55048553203485
"82",7.97436689341222,1.92310068023667
"83",8.58382339856768,3.75147019570305
"84",8.97622324276846,4.92866972830539
"85",7.75974950383899,1.27924851151697
"86",7.45316618156449,0.35949854469347
"87",6.97007284775267,-1.08978145674198
"88",10.6790247261565,10.0370741784695
"89",6.71243938501344,-1.86268184495967
"90",6.28901788273173,-3.13294635180481
"91",5.87889236736441,-4.36332289790676
"92",8.10055088084323,2.30165264252968
"93",7.38795675993589,0.163870279807671
"94",8.5836207321562,3.7508621964686
"95",5.77395036551717,-4.67814890344849
"96",7.36095529404144,0.0828658821243193
"97",6.34361701701943,-2.96914894894171
"98",8.12850009161077,2.38550027483232
"99",8.74784070226823,4.24352210680468
"100",6.33979687614781,-2.98060937155658
